1757935530697;16816.8572;11871.8625;0.01;76.3;128.3;10
1757935533644;16816.8572;11871.8625;0.00;76.3;128.3;10
1757935536578;16816.8572;11871.8625;0.00;76.3;128.3;10
1757935539573;16816.8572;11871.8626;0.00;76.3;128.3;10
1757935542636;16816.8572;11871.8626;0.00;76.3;128.3;9
1757935545579;16816.8572;11871.8626;0.00;76.3;128.3;9
1757935548576;16816.8572;11871.8626;0.00;76.3;128.3;9
1757935551578;16816.8572;11871.8626;0.00;76.3;128.3;9
1757935554576;16816.8572;11871.8626;0.00;76.3;128.3;10
1757935557577;16816.8572;11871.8626;0.00;76.3;128.3;10
1757935560574;16816.8572;11871.8626;0.00;76.3;128.3;10
1757935563573;16816.8572;11871.8626;0.00;76.3;128.3;10
1757935566579;16816.8572;11871.8626;0.01;76.3;128.3;10
1757935569572;16816.8573;11871.8626;0.00;76.3;128.3;10
1757997802203;16816.8532;11871.8514;0.00;75.9;128.5;24
1757997803373;16816.8505;11871.8475;3.56;75.9;128.5;20
1757997823850;16816.8348;11871.8613;0.00;83.0;128.5;50
1757997829799;16816.8186;11871.8623;0.00;83.0;128.5;50
1757997832797;16816.8211;11871.8642;0.00;83.0;128.5;41
1757997835802;16816.8219;11871.8650;0.00;83.0;128.5;35
1757997838890;16816.8219;11871.8650;0.00;83.0;128.5;35
1757997841793;16816.8235;11871.8666;0.00;83.0;128.5;36
1757997844798;16816.8234;11871.8666;0.00;83.0;128.5;37
1757997847894;16816.8234;11871.8665;0.00;83.0;128.5;35
1757997850798;16816.8234;11871.8664;0.00;83.0;128.5;41
1757997853795;16816.8243;11871.8671;0.00;83.0;128.5;46
1757997856797;16816.8245;11871.8672;0.00;83.0;128.5;43
1757997859789;16816.8248;11871.8673;0.00;83.0;128.5;39
1757997862854;16816.8250;11871.8675;0.00;83.0;128.5;39
1757997865802;16816.8240;11871.8666;0.00;83.0;128.5;39
1757997868796;16816.8239;11871.8666;0.00;83.0;128.5;36
1757997871798;16816.8237;11871.8665;0.00;83.0;128.5;34
1757997874795;16816.8304;11871.8676;0.00;83.0;128.5;30
1757997877805;16816.8311;11871.8684;0.00;83.0;128.5;24
1757997880835;16816.8409;11871.8681;0.00;83.0;128.5;20
1757997883824;16816.8515;11871.8694;0.00;76.3;128.5;18
1757997886832;16816.8593;11871.8693;0.00;76.3;128.5;17
1757997889796;16816.8597;11871.8694;0.00;76.3;128.5;15
1757997892804;16816.8611;11871.8692;0.00;76.3;128.5;14
