1754149132686;16820.5835;11920.9403;0.01;18.2;21
1754149135682;16820.5836;11920.9400;0.05;18.2;21
1754149137687;16820.5832;11920.9402;0.12;18.2;19
1754149141684;16820.5866;11920.9395;0.63;18.2;15
1754149143686;16820.5851;11920.9392;0.44;18.2;12
1754149147681;16820.5843;11920.9400;0.26;18.2;11
1754149150687;16820.5865;11920.9403;0.58;18.2;11
1754149153686;16820.5869;11920.9382;0.55;18.2;10
1754149155685;16820.5876;11920.9361;0.90;18.9;9
1754149158690;16820.5879;11920.9360;0.20;18.9;9
1754149161683;16820.5878;11920.9358;0.07;18.9;8
1754149164683;16820.5880;11920.9357;0.05;18.9;8
1754149167683;16820.5871;11920.9352;0.27;18.9;8
1754149170693;16820.5870;11920.9351;0.06;18.9;8
1754149174683;16820.5871;11920.9351;0.01;18.9;9
1754149176679;16820.5871;11920.9350;0.04;18.9;11
1754149180684;16820.5873;11920.9353;0.07;18.9;12
1754149182682;16820.5873;11920.9352;0.01;18.9;12
