1754149410682;16820.5831;11920.9346;0.83;18.9;35
1754149413681;16820.5828;11920.9356;0.09;18.9;30
1754149416679;16820.5837;11920.9365;0.27;18.9;27
1754149419682;16820.5844;11920.9363;0.20;18.9;25
1754149422680;16820.5845;11920.9360;0.10;18.9;24
1754149425686;16820.5840;11920.9356;0.15;18.9;22
1754149428683;16820.5851;11920.9353;0.25;18.9;20
1754149431686;16820.5870;11920.9353;0.49;18.9;19
1754149434675;16820.5857;11920.9355;0.21;18.9;21
1754149437684;16820.5841;11920.9358;0.43;18.9;23
1754149440684;16820.5838;11920.9358;0.15;18.9;26
1754149443678;16820.5857;11920.9355;0.37;18.9;24
1754149446681;16820.5859;11920.9355;0.12;18.9;21
1754149449675;16820.5837;11920.9362;0.52;18.9;21
1754149452682;16820.5834;11920.9362;0.17;18.9;20
1754149455683;16820.5832;11920.9364;0.08;18.9;20
1754149458676;16820.5832;11920.9364;0.02;18.9;21
1754149461686;16820.5857;11920.9356;0.60;18.9;21
1754149464681;16820.5860;11920.9355;0.18;18.9;20
1754149467678;16820.5858;11920.9356;0.02;18.9;20
1754149470680;16820.5847;11920.9358;0.25;18.9;23
1754149473683;16820.5846;11920.9357;0.08;18.9;28
1754149476681;16820.5844;11920.9358;0.08;18.9;28
1754149479678;16820.5843;11920.9358;0.03;18.9;24
1754149482687;16820.5850;11920.9351;0.22;18.9;22
1754149485678;16820.5846;11920.9353;0.07;18.9;21
1754149488678;16820.5845;11920.9353;0.04;18.9;18
1754149491675;16820.5845;11920.9353;0.01;18.9;16
1754149494680;16820.5847;11920.9354;0.06;18.9;16
1754149497678;16820.5847;11920.9354;0.02;18.9;18
1754149500675;16820.5847;11920.9355;0.02;18.9;18
1754149503673;16820.5846;11920.9355;0.03;18.9;19
1754149506681;16820.5845;11920.9354;0.02;18.9;20
1754149509680;16820.5845;11920.9362;0.19;18.9;25
1754149512677;16820.5844;11920.9365;0.10;18.9;26
1754149515675;16820.5844;11920.9364;0.02;18.9;22
1754149518679;16820.5838;11920.9373;0.25;18.9;19
1754149521677;16820.5835;11920.9376;0.15;18.2;17
1754149524679;16820.5837;11920.9373;0.07;18.9;15
1754149527675;16820.5837;11920.9373;0.03;18.9;14
1754149530683;16820.5840;11920.9369;0.12;18.9;13
1754149533684;16820.5837;11920.9373;0.11;18.9;12
1754149536681;16820.5837;11920.9371;0.03;18.9;12
1754149539681;16820.5835;11920.9374;0.10;18.2;12
1754149542681;16820.5835;11920.9372;0.06;18.9;12
1754149545680;16820.5836;11920.9374;0.04;18.2;13
1754149548678;16820.5835;11920.9376;0.07;18.2;13
1754149551674;16820.5835;11920.9377;0.04;18.2;13
1754149554679;16820.5834;11920.9376;0.03;18.2;12
1754149557672;16820.5833;11920.9376;0.03;18.2;12
1754149560681;16820.5832;11920.9382;0.16;18.2;12
1754149563679;16820.5832;11920.9382;0.03;18.2;12
1754149566680;16820.5832;11920.9382;0.01;18.2;12
1754149569674;16820.5832;11920.9382;0.01;18.2;12
1754149572680;16820.5833;11920.9383;0.02;18.2;12
1754149575674;16820.5832;11920.9383;0.01;18.2;13
1754149578681;16820.5832;11920.9383;0.00;18.2;13
1754149581679;16820.5830;11920.9382;0.05;18.2;14
1754149584675;16820.5829;11920.9382;0.03;18.2;14
1754149587679;16820.5829;11920.9382;0.01;18.2;16
1754149590681;16820.5828;11920.9382;0.02;18.2;17
1754149593680;16820.5828;11920.9381;0.02;18.2;19
1754149596672;16820.5827;11920.9381;0.01;18.2;19
1754149599676;16820.5827;11920.9381;0.01;18.2;18
1754149602681;16820.5826;11920.9381;0.02;18.2;19
1754149605681;16820.5826;11920.9381;0.01;18.2;21
1754149608677;16820.5826;11920.9381;0.01;18.2;21
1754149611679;16820.5825;11920.9381;0.01;18.2;19
1754149614679;16820.5825;11920.9380;0.01;18.2;17
1754149617680;16820.5825;11920.9380;0.00;18.2;17
1754149620676;16820.5825;11920.9380;0.01;18.2;17
1754149623685;16820.5824;11920.9380;0.02;18.2;17
1754149626680;16820.5823;11920.9380;0.02;18.2;17
1754149629679;16820.5823;11920.9379;0.01;18.2;17
1754149632678;16820.5823;11920.9380;0.01;18.2;18
1754149635675;16820.5823;11920.9379;0.00;18.2;20
1754149638681;16820.5822;11920.9379;0.01;18.2;21
1754149641681;16820.5822;11920.9379;0.01;18.2;19
1754149644674;16820.5822;11920.9379;0.00;18.2;19
1754149647678;16820.5822;11920.9379;0.00;18.2;19
1754149650679;16820.5822;11920.9379;0.01;18.2;18
1754149653681;16820.5822;11920.9379;0.00;18.2;17
1754149656682;16820.5822;11920.9378;0.01;18.2;16
1754149659680;16820.5822;11920.9378;0.01;18.2;16
1754149662676;16820.5822;11920.9378;0.01;18.2;15
1754149665680;16820.5822;11920.9378;0.01;18.2;15
1754149668675;16820.5822;11920.9378;0.00;18.2;16
1754149671676;16820.5822;11920.9378;0.00;18.2;18
1754149674682;16820.5821;11920.9378;0.01;18.2;19
1754149677686;16820.5821;11920.9378;0.00;18.2;19
1754149680679;16820.5821;11920.9378;0.01;18.2;17
1754149683679;16820.5821;11920.9378;0.00;18.2;15
1754149686681;16820.5822;11920.9378;0.02;18.2;14
1754149689684;16820.5822;11920.9378;0.00;18.2;14
1754149692678;16820.5821;11920.9377;0.01;18.2;14
