1754324595897;16820.5828;11920.9436;-1.00;18.2;14
1754324599061;16820.6416;11920.9754;3.00;18.9;8
1754324602057;16820.6480;11920.9574;5.64;18.8;7
1754324605151;16820.6509;11920.9421;4.07;18.8;5
1754324608065;16820.6544;11920.9212;5.16;18.4;5
1754324611086;16820.6581;11920.9018;5.77;18.6;5
1754324614071;16820.6662;11920.8801;6.04;18.6;4
1754324617066;16820.6812;11920.8638;6.49;18.6;5
1754324620071;16820.6968;11920.8460;6.75;18.3;6
1754324623077;16820.7186;11920.8278;7.01;18.3;6
1754324626072;16820.7399;11920.8079;8.21;18.2;5
1754324629074;16820.7591;11920.7914;7.70;18.4;4
1754324632067;16820.7791;11920.7749;7.37;18.4;4
1754324635065;16820.8005;11920.7586;7.86;18.6;4
1754324638079;16820.8216;11920.7442;7.71;18.9;5
1754324641079;16820.8430;11920.7305;7.79;18.0;6
1754324644063;16820.8649;11920.7110;8.24;17.9;6
1754324647077;16820.8873;11920.6938;7.96;18.3;6
1754324650078;16820.9082;11920.6784;7.62;18.6;5
1754324653078;16820.9290;11920.6628;7.85;17.1;5
1754324656071;16820.9494;11920.6445;8.26;18.3;6
1754324659073;16820.9708;11920.6284;7.82;18.6;5
1754324662066;16820.9935;11920.6121;7.90;18.4;4
1754324665068;16821.0172;11920.6007;7.63;18.4;4
1754324668077;16821.0406;11920.5892;8.00;18.4;4
1754324671069;16821.0654;11920.5766;8.60;18.8;4
1754324674065;16821.0898;11920.5655;8.16;18.5;5
1754324677059;16821.1144;11920.5490;8.11;19.0;4
1754324680069;16821.1385;11920.5343;7.91;18.6;3
1754324683057;16821.1619;11920.5212;7.91;18.5;3
1754324686073;16821.1857;11920.5090;8.05;18.5;3
1754324689068;16821.2105;11920.5013;7.93;18.5;3
1754324692070;16821.2367;11920.4919;8.30;18.6;4
1754324695063;16821.2622;11920.4796;8.43;18.5;4
1754324698071;16821.2878;11920.4679;8.22;18.5;4
1754324701068;16821.3143;11920.4595;8.47;18.1;4
1754324704072;16821.3407;11920.4488;8.40;17.7;4
1754324707076;16821.3662;11920.4372;8.17;18.5;4
1754324710074;16821.3916;11920.4265;7.85;18.1;4
1754324713068;16821.4170;11920.4189;7.70;17.9;4
1754324716075;16821.4426;11920.4114;7.64;18.4;4
1754324719073;16821.4676;11920.4040;7.70;18.4;3
1754324722072;16821.4933;11920.3987;7.86;18.4;3
1754324725068;16821.5195;11920.3970;8.07;18.3;3
1754324728080;16821.5474;11920.3939;8.13;18.9;3
1754324731053;16821.5745;11920.3893;8.17;19.5;4
1754324734068;16821.6020;11920.3832;8.13;19.3;4
1754324737076;16821.6284;11920.3758;7.88;18.0;5
1754324740072;16821.6538;11920.3683;8.06;17.4;5
1754324743070;16821.6780;11920.3574;7.97;19.2;5
1754324746082;16821.6986;11920.3397;7.52;19.2;5
1754324749068;16821.7158;11920.3217;6.73;18.1;5
1754324752079;16821.7253;11920.2962;6.68;19.1;5
1754324755069;16821.7359;11920.2635;8.30;18.4;4
1754324758069;16821.7498;11920.2364;8.21;19.7;3
1754324761086;16821.7700;11920.2170;8.36;19.6;3
1754324764072;16821.7952;11920.2005;8.33;18.2;3
1754324767076;16821.8199;11920.1848;8.31;19.5;3
1754324770072;16821.8452;11920.1711;8.11;18.5;3
1754324773053;16821.8698;11920.1579;8.01;19.7;3
1754324776066;16821.8933;11920.1438;8.03;19.4;4
1754324779061;16821.9170;11920.1296;7.86;19.3;4
1754324782063;16821.9407;11920.1151;7.92;19.1;4
1754324785067;16821.9635;11920.0978;8.33;19.7;4
1754324788067;16821.9876;11920.0845;8.12;19.9;5
1754324791074;16822.0123;11920.0716;8.47;19.4;4
1754324794062;16822.0370;11920.0607;7.41;19.5;3
1754324797066;16822.0588;11920.0458;7.87;19.8;3
1754324800068;16822.0782;11920.0265;8.23;19.7;3
1754324803066;16822.0961;11920.0049;8.15;19.7;3
1754324806077;16822.1150;11919.9855;8.12;19.5;3
1754324809070;16822.1322;11919.9633;8.40;19.9;3
1754324812117;16822.1454;11919.9394;7.80;19.7;3
1754324815077;16822.1561;11919.9138;8.18;19.8;4
1754324818075;16822.1675;11919.8895;7.80;19.6;4
1754324821083;16822.1822;11919.8668;8.40;19.6;4
1754324824070;16822.1982;11919.8464;7.70;19.6;4
1754324827054;16822.2144;11919.8277;8.02;20.0;4
1754324830070;16822.2324;11919.8059;7.98;20.0;4
1754324833065;16822.2508;11919.7856;7.40;20.0;3
1754324836072;16822.2691;11919.7645;8.08;19.8;3
1754324839073;16822.2873;11919.7443;7.53;19.8;3
1754324842080;16822.3043;11919.7233;8.03;20.2;3
1754324845071;16822.3218;11919.7015;8.34;19.5;3
1754324848080;16822.3410;11919.6829;8.05;19.6;4
1754324851071;16822.3589;11919.6624;7.83;19.7;4
1754324854072;16822.3784;11919.6433;7.77;19.4;3
1754324857073;16822.4022;11919.6300;7.99;19.9;4
1754324860071;16822.4285;11919.6227;8.22;19.7;4
1754324863055;16822.4567;11919.6204;8.24;19.7;4
1754324866061;16822.4808;11919.6094;8.28;19.7;4
1754324869062;16822.4803;11919.5861;8.48;20.1;3
1754324872067;16822.4786;11919.5591;7.91;20.1;3
1754324875065;16822.4724;11919.5333;8.33;20.1;3
1754324878067;16822.4509;11919.5178;7.23;20.1;3
1754324881067;16822.4282;11919.5059;7.36;20.1;3
1754324884073;16822.4378;11919.4808;8.04;20.4;3
1754324887072;16822.4368;11919.4549;7.21;20.9;3
1754324890074;16822.4260;11919.4299;7.98;21.0;3
1754324893060;16822.4184;11919.4038;8.08;21.4;3
1754324896066;16822.4212;11919.3780;8.15;21.7;3
1754324899074;16822.4267;11919.3516;7.77;21.3;3
1754324902072;16822.4326;11919.3261;7.67;22.2;3
1754324905071;16822.4392;11919.3007;7.63;22.3;3
1754324908077;16822.4434;11919.2743;7.63;22.3;3
1754324911064;16822.4478;11919.2483;7.72;22.5;3
1754324914076;16822.4509;11919.2219;7.68;22.8;3
1754324917073;16822.4536;11919.1952;8.00;22.8;3
1754324920075;16822.4587;11919.1672;8.28;22.7;3
1754324923072;16822.4629;11919.1399;8.00;21.9;4
1754324926071;16822.4668;11919.1125;8.13;19.0;5
1754324929071;16822.4702;11919.0847;8.13;19.9;5
1754324932070;16822.4739;11919.0559;8.23;20.7;5
1754324935069;16822.4771;11919.0274;8.39;21.9;4
1754324938073;16822.4803;11918.9989;8.36;22.8;5
1754324941077;16822.4858;11918.9703;8.30;22.9;5
1754324944076;16822.4875;11918.9409;8.10;22.8;5
1754324947074;16822.4911;11918.9143;8.03;22.9;4
1754324950069;16822.4955;11918.8885;8.30;22.9;3
1754324953074;16822.4987;11918.8596;8.21;22.6;3
1754324956069;16822.5020;11918.8328;8.37;21.0;3
1754324959076;16822.5050;11918.8045;8.17;21.1;3
1754324962074;16822.5075;11918.7767;8.05;21.1;3
1754324965075;16822.5094;11918.7493;8.35;21.9;3
1754324968071;16822.5127;11918.7199;8.45;22.2;3
1754324971078;16822.5164;11918.6916;8.46;22.4;3
1754324974078;16822.5198;11918.6615;8.62;22.1;3
1754324977077;16822.5240;11918.6325;8.67;21.9;3
1754324980074;16822.5272;11918.6030;9.13;21.7;3
1754324983066;16822.5284;11918.5729;8.92;21.6;3
1754324986072;16822.5280;11918.5420;9.06;21.4;3
