1754148997192;16820.5839;11920.9311;0.01;18.9;14
1754148997640;16820.5839;11920.9311;0.00;18.9;34
1754148999686;16820.5839;11920.9311;0.00;18.9;35
1754149002686;16820.5838;11920.9307;0.10;18.9;36
1754149005819;16820.5837;11920.9302;0.12;18.9;39
1754149008678;16820.5835;11920.9300;0.11;18.9;39
1754149011688;16820.5835;11920.9299;0.04;18.9;34
1754149014685;16820.5834;11920.9299;0.02;18.9;29
1754149017684;16820.5832;11920.9298;0.06;18.9;25
1754149020705;16820.5827;11920.9296;0.14;18.9;23
1754149023683;16820.5826;11920.9293;0.10;18.9;21
1754148997640;16820.5839;11920.9311;0.00;18.9;34
1754148999686;16820.5839;11920.9311;0.00;18.9;35
1754149002686;16820.5838;11920.9307;0.10;18.9;36
1754149005819;16820.5837;11920.9302;0.12;18.9;39
1754149008678;16820.5835;11920.9300;0.11;18.9;39
1754149011688;16820.5835;11920.9299;0.04;18.9;34
1754149014685;16820.5834;11920.9299;0.02;18.9;29
1754149017684;16820.5832;11920.9298;0.06;18.9;25
1754149020705;16820.5827;11920.9296;0.14;18.9;23
1754149023683;16820.5826;11920.9293;0.10;18.9;21
1754149124446;16820.5835;11920.9290;0.14;18.9;36
1754149125559;16820.5835;11920.9403;-1.00;18.2;20
