1754423736553;16820.5837;11920.9352;0.14;18.9;16
1754423739549;16820.5836;11920.9349;0.10;18.9;16
1754423742556;16820.5835;11920.9347;0.06;18.9;17
1754423745554;16820.5837;11920.9344;0.11;18.9;19
1754423748544;16820.5844;11920.9349;0.19;18.9;18
1754423751552;16820.5843;11920.9348;0.01;18.9;16
1754423754553;16820.5843;11920.9347;0.01;18.9;17
1754423757547;16820.5842;11920.9348;0.02;18.9;21
1754423760538;16820.5843;11920.9349;0.02;18.9;23
1754423763554;16820.5841;11920.9353;0.12;18.9;22
1754423766540;16820.5840;11920.9354;0.03;18.9;20
1754423769537;16820.5841;11920.9353;0.01;18.9;19
1754423772548;16820.5841;11920.9353;0.01;18.9;19
1754423775548;16820.5841;11920.9353;0.01;18.9;19
1754423778540;16820.5841;11920.9353;0.00;18.9;18
1754423781555;16820.5838;11920.9351;0.09;18.9;18
1754423784548;16820.5838;11920.9350;0.02;18.9;17
1754423787535;16820.5838;11920.9350;0.01;18.9;16
1754423790551;16820.5838;11920.9350;0.00;18.9;18
1754423793551;16820.5839;11920.9350;0.01;18.9;18
1754423796537;16820.5839;11920.9351;0.01;18.9;17
1754423799538;16820.5839;11920.9350;0.00;18.9;19
1754423802553;16820.5839;11920.9350;0.01;18.9;22
1754423805555;16820.5839;11920.9350;0.01;18.9;20
1754423808546;16820.5839;11920.9350;0.01;18.9;16
1754423811554;16820.5842;11920.9355;0.16;18.9;14
1754423814545;16820.5842;11920.9356;0.03;18.9;14
1754423817544;16820.5843;11920.9361;0.14;18.9;14
1754423820535;16820.5843;11920.9361;0.01;18.9;13
1754423823555;16820.5843;11920.9360;0.03;18.9;13
1754423826545;16820.5843;11920.9359;0.01;18.9;13
1754423829514;16820.5843;11920.9359;0.01;18.9;14
1754423832562;16820.5842;11920.9357;0.05;18.9;15
1754423835548;16820.5842;11920.9359;0.03;18.9;15
1754423838547;16820.5842;11920.9358;0.01;18.9;16
1754423841524;16820.5842;11920.9359;0.01;18.9;18
1754423844556;16820.5842;11920.9358;0.02;18.9;17
1754423847541;16820.5843;11920.9358;0.02;18.9;16
1754423850549;16820.5842;11920.9358;0.00;18.9;15
1754423853554;16820.5841;11920.9357;0.05;18.9;14
1754423856554;16820.5841;11920.9357;0.00;18.9;12
1754423859544;16820.5841;11920.9356;0.02;18.9;12
1754423862553;16820.5842;11920.9356;0.02;18.9;12
1754423865555;16820.5840;11920.9355;0.06;18.9;13
1754423868540;16820.5839;11920.9354;0.03;18.9;13
1754423871540;16820.5839;11920.9353;0.02;18.9;13
1754423874531;16820.5838;11920.9353;0.02;18.9;13
1754423877523;16820.5838;11920.9353;0.01;18.9;15
1754423880521;16820.5837;11920.9353;0.01;18.9;18
1754423883535;16820.5838;11920.9353;0.00;18.9;19
1754423886532;16820.5838;11920.9352;0.01;18.9;17
1754423889550;16820.5838;11920.9352;0.01;18.9;16
1754423892588;16820.5838;11920.9352;0.01;18.9;18
1754423895545;16820.5838;11920.9352;0.00;18.9;19
1754423898538;16820.5838;11920.9352;0.01;18.9;17
1754423901531;16820.5838;11920.9352;0.01;18.9;16
1754423904541;16820.5838;11920.9351;0.01;18.9;17
1754423907547;16820.5839;11920.9351;0.01;18.9;17
1754423910541;16820.5839;11920.9351;0.00;18.9;15
1754423913549;16820.5839;11920.9351;0.01;18.9;14
1754423916550;16820.5840;11920.9347;0.11;18.9;13
1754423919538;16820.5839;11920.9346;0.04;18.9;13
1754423922532;16820.5839;11920.9346;0.02;18.9;13
1754423925549;16820.5839;11920.9345;0.01;18.9;13
1754423928551;16820.5841;11920.9340;0.14;18.9;14
1754423931539;16820.5840;11920.9340;0.04;18.9;14
1754423934543;16820.5840;11920.9340;0.01;18.9;14
1754423937535;16820.5841;11920.9340;0.01;18.9;14
1754423940552;16820.5841;11920.9339;0.02;18.9;13
1754423943535;16820.5841;11920.9339;0.01;18.9;13
1754423946539;16820.5841;11920.9339;0.00;18.9;13
1754423949526;16820.5841;11920.9338;0.01;18.9;13
1754423952530;16820.5844;11920.9331;0.19;18.9;13
1754423955540;16820.5850;11920.9313;0.52;18.9;14
1754423958542;16820.5847;11920.9321;0.15;18.9;14
1754423961550;16820.5847;11920.9322;0.04;18.9;14
1754423964536;16820.5845;11920.9327;0.14;18.9;13
1754423967534;16820.5849;11920.9316;0.29;18.9;13
1754423970543;16820.5844;11920.9328;0.29;18.9;14
1754423973544;16820.5844;11920.9328;0.04;18.9;14
1754423976545;16820.5844;11920.9327;0.01;18.9;15
1754423979548;16820.5844;11920.9327;0.01;18.9;15
1754423982549;16820.5845;11920.9326;0.03;18.9;16
1754423985534;16820.5845;11920.9326;0.01;18.9;15
1754423988536;16820.5846;11920.9323;0.06;18.9;14
1754423991547;16820.5846;11920.9323;0.01;18.9;14
1754423994536;16820.5847;11920.9320;0.10;18.9;15
1754423997530;16820.5848;11920.9316;0.10;18.9;17
1754424000541;16820.5847;11920.9316;0.03;18.9;19
1754424003535;16820.5848;11920.9316;0.01;18.9;18
1754424006541;16820.5850;11920.9317;0.07;18.9;18
1754424009549;16820.5850;11920.9317;0.02;18.9;17
1754424012558;16820.5850;11920.9317;0.00;18.9;15
1754424015519;16820.5850;11920.9317;0.02;18.9;15
1754424018547;16820.5852;11920.9320;0.09;18.9;14
1754424021544;16820.5852;11920.9320;0.02;18.9;14
1754424024546;16820.5846;11920.9314;0.22;18.9;14
1754424027544;16820.5845;11920.9314;0.05;18.9;14
1754424030554;16820.5845;11920.9314;0.01;18.9;14
1754424033546;16820.5836;11920.9306;0.30;18.9;14
1754424036543;16820.5835;11920.9306;0.07;18.9;14
1754424039545;16820.5839;11920.9309;0.12;18.9;13
