1754157981782;16820.5818;11920.9450;0.40;18.2;4
1754157984674;16820.5809;11920.9452;0.19;18.2;4
1754157987658;16820.5812;11920.9450;0.07;18.2;3
1754157990658;16820.5816;11920.9453;0.12;18.2;3
1754157993665;16820.5816;11920.9454;0.05;18.2;4
1754157996677;16820.5816;11920.9455;0.01;18.2;4
1754157999671;16820.5816;11920.9455;0.00;18.2;4
1754158002662;16820.5816;11920.9455;0.00;18.2;4
1754158005674;16820.5817;11920.9454;0.03;18.2;4
1754158008662;16820.5818;11920.9453;0.03;18.2;4
1754158011670;16820.5818;11920.9453;0.01;18.2;7
1754158014679;16820.5819;11920.9453;0.01;18.2;9
1754158017684;16820.5819;11920.9453;0.01;18.2;6
1754158020677;16820.5819;11920.9452;0.01;18.2;3
1754158023682;16820.5819;11920.9452;0.00;18.2;3
1754158026679;16820.5819;11920.9452;0.01;18.2;3
1754158029678;16820.5821;11920.9451;0.25;18.2;3
1754158032674;16820.5817;11920.9428;1.88;18.2;3
1754158035678;16820.5818;11920.9391;1.85;18.2;3
1754163516240;16820.5831;11920.9400;-1.00;18.2;20
1754157984674;16820.5809;11920.9452;0.19;18.2;4
1754157987658;16820.5812;11920.9450;0.07;18.2;3
1754157990658;16820.5816;11920.9453;0.12;18.2;3
1754157993665;16820.5816;11920.9454;0.05;18.2;4
1754157996677;16820.5816;11920.9455;0.01;18.2;4
1754157999671;16820.5816;11920.9455;0.00;18.2;4
1754158002662;16820.5816;11920.9455;0.00;18.2;4
1754158005674;16820.5817;11920.9454;0.03;18.2;4
1754158008662;16820.5818;11920.9453;0.03;18.2;4
1754158011670;16820.5818;11920.9453;0.01;18.2;7
1754158014679;16820.5819;11920.9453;0.01;18.2;9
1754158017684;16820.5819;11920.9453;0.01;18.2;6
1754158020677;16820.5819;11920.9452;0.01;18.2;3
1754158023682;16820.5819;11920.9452;0.00;18.2;3
1754158026679;16820.5819;11920.9452;0.01;18.2;3
1754158029678;16820.5821;11920.9451;0.25;18.2;3
1754158032674;16820.5817;11920.9428;1.88;18.2;3
1754158035678;16820.5818;11920.9391;1.85;18.2;3
1754163516240;16820.5831;11920.9400;-1.00;18.2;20
1754163947460;16820.5831;11920.9400;-1.00;18.2;20
1754163949237;16820.5836;11920.9395;-1.00;18.2;13
1754163969656;16820.5703;11920.8930;1.08;17.5;47
1754163972678;16820.5709;11920.8934;0.21;17.5;34
