1774094637489;17012.5760;11892.6687;0.00;1972.5;2026.3;1
1774094640387;17012.5760;11892.6688;0.00;1972.5;2026.9;1
1774094643394;17012.5761;11892.6688;0.00;1972.5;2028.0;1
1774094646441;17012.5761;11892.6688;0.00;1972.5;2028.0;2
1774094649492;17012.5762;11892.6688;0.00;1972.5;2028.0;2
1774094652470;17012.5762;11892.6689;0.00;1972.5;2028.1;2
1774094655491;17012.5762;11892.6691;0.00;1972.5;2028.2;2
1774094658483;17012.5763;11892.6687;0.09;1972.5;2028.3;2
1774094661416;17012.5750;11892.6661;0.61;1972.5;2028.2;1
1774099688187;17013.8847;11891.0489;0.01;1594.2;2028.2;6
1774099690068;17013.8852;11891.0485;0.05;1594.2;1641.0;5
1774099692414;17013.8852;11891.0487;0.01;1594.2;1641.0;5
1775293391683;17071.4964;11917.1107;0.10;510.0;561.0;9
1775293394690;17071.4997;11917.1093;0.63;500.0;551.0;7
1775293397616;17071.5008;11917.1100;0.43;507.0;558.0;8
1775293399612;17071.5000;11917.1096;0.00;504.0;555.0;8
1775293401612;17071.4994;11917.1093;0.01;505.0;556.0;3
1775293403627;17071.4991;11917.1091;0.02;505.1;556.1;3
1775293406651;17071.4989;11917.1090;0.02;505.1;556.1;3
1775293409115;17071.4989;11917.1090;0.02;505.1;556.1;3
1775293412628;17071.4988;11917.1090;0.03;505.1;556.1;3
1775293415607;17071.4987;11917.1090;0.03;505.0;556.0;3
1775293418662;17071.4987;11917.1090;0.03;505.9;556.9;3
1775293421698;17071.4986;11917.1089;0.03;505.0;556.0;3
1775293424695;17071.4986;11917.1089;0.03;505.0;556.0;3
1775293427713;17071.4986;11917.1088;0.04;505.0;556.0;3
1775293429459;17071.4986;11917.1088;0.04;505.0;556.0;3
1775293433637;17071.4987;11917.1085;0.03;505.0;556.0;3
1775293436216;17071.4987;11917.1085;0.03;505.0;556.0;3
1775293439610;17071.4987;11917.1083;0.04;505.0;556.0;3
1775293442678;17071.4987;11917.1082;0.03;505.0;556.0;3
1775293445622;17071.4987;11917.1081;0.04;505.0;556.0;3
1775293448668;17071.4988;11917.1080;0.04;505.1;556.1;3
1775293456105;17071.4987;11917.1079;0.19;505.1;556.1;3
1775293458722;17071.4988;11917.1079;0.19;505.1;556.1;3
1775293460407;17071.4992;11917.1078;0.24;505.2;556.2;3
1775293465947;17071.4952;11917.1070;0.12;505.1;556.1;10
1775293468605;17071.4999;11917.1068;0.02;505.0;556.0;7
1775293471612;17071.5001;11917.1068;0.26;505.0;556.0;8
1775293474625;17071.5009;11917.1080;0.07;504.1;555.1;6
1775293476937;17071.5009;11917.1080;0.07;504.1;555.1;4
1775293480690;17071.5015;11917.1082;0.05;500.2;551.2;3
1775293482567;17071.5015;11917.1082;0.05;500.2;551.2;3
1775293486677;17071.5019;11917.1086;0.03;500.1;551.1;3
1775293489688;17071.5019;11917.1086;0.03;500.1;551.1;3
1775293492700;17071.5019;11917.1087;0.03;499.0;550.0;3
1775293495689;17071.5020;11917.1087;0.03;499.0;550.0;3
1775293497669;17071.5020;11917.1090;0.15;500.0;551.0;3
1775293499443;17071.5017;11917.1088;0.11;499.0;550.0;3
1775293501694;17071.5014;11917.1088;0.03;500.0;551.0;3
1775293503657;17071.5014;11917.1088;0.10;500.1;551.1;3
1775293505027;17071.5012;11917.1089;0.25;499.1;550.1;3
1775293506568;17071.5013;11917.1090;0.28;499.1;550.1;3
1775293508254;17071.5015;11917.1122;0.96;499.1;550.1;3
1775293509807;17071.5017;11917.1144;1.13;499.0;550.0;3
1775293511574;17071.5004;11917.1173;1.22;498.9;549.9;3
1775293513691;17071.4994;11917.1207;1.22;498.6;549.6;3
1775293515228;17071.4986;11917.1232;1.26;498.6;549.6;3
1775293516690;17071.4987;11917.1252;1.06;498.5;549.5;3
1775293518473;17071.4987;11917.1276;1.10;498.4;549.4;3
1775293520238;17071.4981;11917.1304;1.18;498.3;549.3;3
1775293521724;17071.4977;11917.1332;1.17;498.2;549.2;3
1775293523431;17071.4975;11917.1359;1.10;498.1;549.1;3
1775293525554;17071.4965;11917.1391;1.19;498.1;549.1;3
1775293527637;17071.4965;11917.1418;1.14;498.1;549.1;3
1775293529957;17071.4958;11917.1461;1.21;498.1;549.1;3
1775293531736;17071.4960;11917.1488;1.20;498.1;549.1;3
1775293533135;17071.4960;11917.1510;1.23;498.1;549.1;3
1775293534652;17071.4963;11917.1542;1.27;498.1;549.1;3
1775293536570;17071.4961;11917.1561;1.22;498.2;549.2;3
1775293538112;17071.4961;11917.1578;1.06;498.2;549.2;3
1775293539850;17071.4961;11917.1599;1.25;498.3;549.3;3
1775293541454;17071.4967;11917.1617;1.24;498.4;549.4;3
1775293543162;17071.4976;11917.1643;1.26;498.5;549.5;3
1775293545347;17071.4995;11917.1655;1.03;498.6;549.6;3
1775293547115;17071.5019;11917.1671;1.16;498.6;549.6;3
