1775901077696;16817.2270;11874.2218;0.98;270.4;320.9;8
1775901079347;16817.2253;11874.2227;0.99;270.4;321.0;8
1775901081226;16817.2225;11874.2224;0.99;270.4;320.9;7
1775901083079;16817.2206;11874.2230;1.04;270.4;320.9;7
1775901084805;16817.2192;11874.2246;1.04;270.4;320.9;7
1775902478393;16816.9215;11874.7497;0.17;237.0;298.0;9
1775902481408;16816.9220;11874.7496;0.17;246.9;294.0;7
1775902484476;16816.9223;11874.7496;0.05;246.9;294.0;4
1775902487490;16816.9224;11874.7495;0.07;246.9;294.0;3
1775902490443;16816.9223;11874.7495;0.05;246.9;294.0;3
1775902493240;16816.9223;11874.7495;0.05;246.9;294.0;3
1775902496428;16816.9223;11874.7495;0.09;246.9;294.0;3
1775902499450;16816.9223;11874.7495;0.30;246.9;294.1;3
1775902502460;16816.9225;11874.7496;0.31;246.9;294.1;3
1775902505420;16816.9226;11874.7495;0.04;246.9;294.1;3
1775903933516;16817.0197;11874.8188;0.19;226.8;261.0;11
1775903936485;16817.0222;11874.8178;0.02;226.8;273.0;12
1775903939516;16817.0223;11874.8177;0.02;226.8;272.0;18
1775903942466;16817.0226;11874.8183;0.68;226.8;272.0;17
1775903945719;16817.0179;11874.8194;0.12;226.8;272.0;9
1775903947733;16817.0174;11874.8194;0.08;226.8;272.0;7
1775903951469;16817.0172;11874.8193;0.05;226.8;272.0;3
1775903954489;16817.0174;11874.8194;0.16;226.8;272.0;3
1775903957636;16817.0176;11874.8195;0.16;226.8;272.1;3
1775903960493;16817.0180;11874.8197;0.03;226.8;272.2;3
1775903962665;16817.0181;11874.8197;0.03;226.8;272.2;3
1775903966520;16817.0182;11874.8197;0.02;226.8;272.0;3
1775903969503;16817.0182;11874.8197;0.02;226.8;272.0;3
1775903972565;16817.0182;11874.8198;0.02;226.8;272.0;3
1775903975608;16817.0183;11874.8198;0.02;226.8;272.0;3
1775903977810;16817.0183;11874.8198;0.02;226.8;272.0;3
1775903981483;16817.0184;11874.8197;0.02;226.8;272.0;3
1775903984499;16817.0184;11874.8197;0.03;226.8;272.1;3
1775903987188;16817.0185;11874.8197;0.03;226.8;272.1;3
1775903990923;16817.0188;11874.8197;0.45;226.8;272.1;3
1775906779526;16817.0359;11874.9310;0.18;191.6;243.0;10
1775906782536;16817.0410;11874.9306;0.34;191.6;308.0;19
1775906785535;16817.0453;11874.9304;0.35;191.6;309.0;36
1775906788532;16817.0511;11874.9301;0.02;191.6;309.0;27
1775906791529;16817.0513;11874.9302;0.02;191.6;309.0;4
1775906794545;16817.0513;11874.9303;0.03;191.6;309.0;3
1775906797575;16817.0512;11874.9302;0.03;191.6;309.0;3
1775906799732;16817.0512;11874.9302;0.03;191.6;309.0;3
1775906803518;16817.0512;11874.9302;0.03;191.6;309.0;3
1775906806508;16817.0512;11874.9302;0.03;191.6;309.0;3
1775906809556;16817.0511;11874.9302;0.03;191.6;309.0;3
1775906812527;16817.0511;11874.9302;0.03;191.6;309.1;3
1775906814394;16817.0511;11874.9302;0.03;191.6;309.1;3
1775906818527;16817.0511;11874.9302;0.03;191.6;309.1;3
1775906821540;16817.0510;11874.9302;0.03;191.6;309.2;3
1775906824555;16817.0509;11874.9302;0.03;191.6;309.1;3
1775906827546;16817.0508;11874.9302;0.03;191.6;309.2;3
1775906829101;16817.0508;11874.9302;0.03;191.6;309.2;3
1775906830533;16817.0508;11874.9302;0.13;191.6;309.2;3
1775906833536;16817.0506;11874.9303;0.14;191.6;309.2;3
1775906836509;16817.0506;11874.9303;0.14;191.6;309.2;3
1775906839554;16817.0505;11874.9305;0.22;191.6;309.2;3
1775906842563;16817.0503;11874.9306;0.22;191.6;309.2;4
1775906845570;16817.0502;11874.9309;0.22;191.6;309.2;5
1775906847073;16817.0499;11874.9317;0.48;191.6;309.2;6
1775906848562;16817.0497;11874.9320;0.48;191.6;309.1;6
1775906851558;16817.0493;11874.9331;0.24;191.6;309.1;7
1775906854539;16817.0489;11874.9338;0.26;191.6;309.1;9
1775906856903;16817.0487;11874.9341;0.32;191.6;309.1;9
1775906860559;16817.0470;11874.9365;0.32;191.6;309.1;10
1775906863583;16817.0440;11874.9388;0.19;191.6;309.1;6
1775906866548;16817.0435;11874.9393;0.13;191.6;309.0;3
1775906869560;16817.0436;11874.9393;0.09;191.6;308.8;3
1775906871652;16817.0436;11874.9393;0.09;191.6;308.8;3
1775906875589;16817.0437;11874.9392;0.06;191.6;308.8;3
1775906878542;16817.0438;11874.9391;0.15;191.6;309.0;3
1775906881569;16817.0435;11874.9392;0.15;191.6;309.1;3
1775906884584;16817.0436;11874.9391;0.06;191.6;309.0;3
1775906886402;16817.0436;11874.9391;0.05;191.6;309.0;3
1775906890579;16817.0435;11874.9391;0.04;191.6;309.0;3
1775906893587;16817.0435;11874.9391;0.03;191.6;308.9;3
1775906896580;16817.0435;11874.9391;0.03;191.6;308.9;3
