1778573752520;16816.8509;11871.8471;0.72;75.9;125.3;24
1778573761902;16816.8557;11871.8476;0.50;75.9;125.3;22
1778573766688;16816.8559;11871.8473;0.59;75.9;125.3;19
1778573769642;16816.8563;11871.8473;1.67;75.9;125.3;17
1778573771040;16816.8564;11871.8473;1.40;75.9;125.3;16
1778573772623;16816.8571;11871.8473;0.87;75.9;125.3;16
1778573775671;16816.8578;11871.8473;0.86;75.9;125.3;17
1778573778680;16816.8584;11871.8473;0.80;75.9;125.3;24
1778573780542;16816.8585;11871.8474;1.20;75.9;125.3;26
1778573784643;16816.8580;11871.8472;1.70;75.9;125.3;22
1778573787628;16816.8612;11871.8465;1.51;75.9;125.3;25
1778573789761;16816.8596;11871.8466;0.75;75.9;125.3;23
1778573793681;16816.8586;11871.8468;0.20;75.9;125.3;18
1778573796669;16816.8584;11871.8468;0.21;75.9;125.3;20
1778573799083;16816.8585;11871.8468;0.21;75.9;125.3;21
1778573802659;16816.8576;11871.8474;0.09;75.9;125.3;16
1778573805655;16816.8576;11871.8474;1.76;75.9;125.3;13
1778573808346;16816.8593;11871.8462;1.66;75.9;125.3;14
1778573811709;16816.8604;11871.8455;0.38;75.9;125.3;16
1778573814682;16816.8599;11871.8461;0.39;75.9;125.3;19
1778573816296;16816.8599;11871.8463;2.13;75.9;125.3;22
1778573820667;16816.8628;11871.8470;0.57;75.9;125.3;26
1778573823679;16816.8619;11871.8473;0.55;75.9;125.3;29
1778573826688;16816.8616;11871.8476;0.54;75.9;125.3;33
1778573829682;16816.8597;11871.8477;0.24;75.9;125.1;27
1778573832749;16816.8597;11871.8477;0.24;75.9;125.1;25
1778573834439;16816.8593;11871.8478;0.24;75.9;125.1;26
1778573836296;16816.8590;11871.8477;0.76;75.9;125.3;26
1778573838640;16816.8604;11871.8477;0.77;75.9;125.3;26
1778573841690;16816.8618;11871.8477;0.77;75.9;125.3;28
1778573844651;16816.8633;11871.8480;0.99;75.9;125.3;33
1778573847636;16816.8585;11871.8488;1.52;75.9;125.3;25
1778573850650;16816.8553;11871.8507;1.83;75.9;125.3;24
1778573853677;16816.8522;11871.8521;1.05;75.9;125.3;32
1778573856660;16816.8536;11871.8506;0.41;75.9;125.3;32
1778573859678;16816.8528;11871.8507;0.86;75.9;125.3;28
1778573862665;16816.8515;11871.8509;1.95;75.9;125.3;26
1778573864198;16816.8499;11871.8514;1.98;75.9;125.3;29
1778573865669;16816.8503;11871.8506;1.46;75.9;125.3;28
1778573868673;16816.8490;11871.8492;1.01;75.9;125.3;28
1778573871700;16816.8487;11871.8483;0.99;75.9;125.3;30
1778573873532;16816.8489;11871.8483;0.53;75.9;125.1;32
1778573877680;16816.8523;11871.8483;0.63;75.9;125.1;26
1778573880657;16816.8518;11871.8477;0.79;75.9;125.1;25
1778573882840;16816.8514;11871.8472;0.79;75.9;125.3;28
1778573886675;16816.8515;11871.8449;0.52;75.9;125.3;25
1778573889667;16816.8514;11871.8452;1.42;75.9;125.3;27
1778573891468;16816.8511;11871.8447;1.45;75.9;125.3;30
1778573893258;16816.8545;11871.8452;0.90;75.9;125.3;27
1778573894880;16816.8547;11871.8452;0.16;75.9;125.3;26
1778573896897;16816.8548;11871.8468;0.24;75.9;125.3;21
